#,"Date Time, GMT -0700","Temp, °F","Temp - Avg, °F","RH, %","RH - Avg, %","DewPt, °F"
15889,2018-09-25 17:00:00,71.53,71.69,66.75,66.24,59.93
15890,2018-09-25 17:10:00,71.07,71.45,66.66,66.36,59.45
15891,2018-09-25 17:20:00,69.91,70.84,68.08,67.45,58.94
15892,2018-09-25 17:30:00,69.60,69.91,69.33,68.83,59.15
15893,2018-09-25 17:40:00,68.91,69.60,69.84,69.36,58.69
15894,2018-09-25 17:50:00,68.06,68.91,71.45,70.44,58.51
15895,2018-09-25 18:00:00,67.28,67.98,72.27,71.71,58.09
15896,2018-09-25 18:10:00,66.36,67.13,74.07,73.10,57.88
15897,2018-09-25 18:20:00,65.82,66.28,75.82,74.63,58.01
15898,2018-09-25 18:30:00,65.12,65.82,75.77,75.33,57.32
15899,2018-09-25 18:40:00,64.81,65.12,76.73,76.29,57.37
15900,2018-09-25 18:50:00,64.66,64.81,77.13,76.96,57.37
15901,2018-09-25 19:00:00,64.58,64.58,77.05,77.45,57.26
15902,2018-09-25 19:10:00,64.35,64.50,77.54,77.22,57.21
15903,2018-09-25 19:20:00,64.20,64.20,77.51,77.51,57.05
15904,2018-09-25 19:30:00,64.12,64.20,78.06,77.86,57.18
15905,2018-09-25 19:40:00,64.27,64.12,78.98,78.18,57.65
15906,2018-09-25 19:50:00,64.35,64.20,79.27,78.64,57.83
15907,2018-09-25 20:00:00,64.35,64.35,78.38,78.75,57.51
15908,2018-09-25 20:10:00,64.43,64.35,79.42,78.81,57.95
15909,2018-09-25 20:20:00,64.27,64.43,78.44,78.55,57.46
15910,2018-09-25 20:30:00,64.12,64.27,78.93,78.67,57.48
15911,2018-09-25 20:40:00,64.12,64.12,78.98,78.93,57.50
15912,2018-09-25 20:50:00,64.12,64.04,78.93,79.13,57.48
15913,2018-09-25 21:00:00,64.04,64.04,79.85,79.30,57.73
15914,2018-09-25 21:10:00,64.04,64.04,79.24,79.53,57.52
15915,2018-09-25 21:20:00,64.20,64.04,79.70,80.62,57.83
15916,2018-09-25 21:30:00,64.35,64.27,80.33,79.90,58.20
15917,2018-09-25 21:40:00,64.35,64.43,79.39,79.30,57.87
15918,2018-09-25 21:50:00,64.35,64.35,79.73,79.42,57.99
15919,2018-09-25 22:00:00,64.12,64.35,79.76,79.67,57.77
15920,2018-09-25 22:10:00,64.20,64.12,79.44,79.93,57.74
15921,2018-09-25 22:20:00,64.04,64.20,80.19,79.90,57.85
15922,2018-09-25 22:30:00,64.12,63.96,79.76,80.16,57.77
15923,2018-09-25 22:40:00,64.20,64.04,80.19,80.19,58.00
15924,2018-09-25 22:50:00,64.27,64.20,80.65,80.22,58.23
15925,2018-09-25 23:00:00,64.04,64.12,80.65,80.62,58.01
15926,2018-09-25 23:10:00,64.20,64.12,80.31,80.71,58.04
15927,2018-09-25 23:20:00,64.20,64.20,79.87,79.99,57.89
15928,2018-09-25 23:30:00,64.04,64.20,79.85,80.22,57.73
15929,2018-09-25 23:40:00,64.04,64.04,80.19,80.13,57.85
15930,2018-09-25 23:50:00,63.96,63.96,80.28,80.42,57.80
15931,2018-09-26 0:00:00,63.96,63.96,80.73,80.22,57.96
15932,2018-09-26 0:10:00,63.89,63.96,81.59,80.93,58.18
15933,2018-09-26 0:20:00,63.89,63.89,81.51,81.25,58.15
15934,2018-09-26 0:30:00,63.96,63.89,81.53,81.11,58.24
15935,2018-09-26 0:40:00,63.96,63.96,80.31,81.39,57.81
15936,2018-09-26 0:50:00,63.96,63.96,81.51,81.02,58.23
15937,2018-09-26 1:00:00,64.04,64.04,81.96,81.11,58.46
15938,2018-09-26 1:10:00,64.12,64.04,81.96,81.53,58.53
15939,2018-09-26 1:20:00,64.04,64.04,81.53,81.76,58.31
15940,2018-09-26 1:30:00,63.89,64.04,80.28,80.93,57.73
15941,2018-09-26 1:40:00,63.73,63.89,81.59,81.08,58.03
15942,2018-09-26 1:50:00,63.58,63.73,82.02,81.45,58.03
15943,2018-09-26 2:00:00,63.42,63.58,82.02,81.45,57.87
15944,2018-09-26 2:10:00,63.19,63.42,81.96,81.96,57.63
15945,2018-09-26 2:20:00,62.81,63.19,81.82,82.05,57.20
15946,2018-09-26 2:30:00,62.50,62.88,82.22,81.93,57.04
15947,2018-09-26 2:40:00,62.11,62.50,82.16,82.27,56.64
15948,2018-09-26 2:50:00,61.80,62.11,83.13,82.70,56.66
15949,2018-09-26 3:00:00,61.49,61.72,83.49,83.13,56.48
15950,2018-09-26 3:10:00,61.18,61.42,83.83,83.61,56.29
15951,2018-09-26 3:20:00,61.18,61.18,83.83,84.00,56.29
15952,2018-09-26 3:30:00,61.26,61.26,84.37,84.20,56.54
15953,2018-09-26 3:40:00,61.42,61.18,84.74,84.62,56.81
15954,2018-09-26 3:50:00,61.57,61.34,84.85,84.65,57.00
15955,2018-09-26 4:00:00,61.72,61.49,85.64,85.10,57.41
15956,2018-09-26 4:10:00,61.80,61.72,84.34,85.33,57.06
15957,2018-09-26 4:20:00,61.88,61.80,85.22,84.65,57.43
15958,2018-09-26 4:30:00,61.96,61.88,84.77,85.24,57.35
15959,2018-09-26 4:40:00,61.96,61.96,84.91,84.96,57.40
15960,2018-09-26 4:50:00,61.96,61.88,85.30,84.93,57.53
15961,2018-09-26 5:00:00,61.96,61.88,85.33,85.38,57.54
15962,2018-09-26 5:10:00,61.88,62.11,84.88,85.19,57.32
15963,2018-09-26 5:20:00,61.80,61.88,85.30,85.24,57.38
15964,2018-09-26 5:30:00,61.72,61.80,85.61,85.16,57.40
15965,2018-09-26 5:40:00,61.57,61.80,85.16,85.19,57.10
15966,2018-09-26 5:50:00,61.65,61.57,85.64,85.50,57.33
15967,2018-09-26 6:00:00,61.65,61.72,85.27,85.58,57.22
15968,2018-09-26 6:10:00,61.57,61.65,85.72,85.64,57.29
15969,2018-09-26 6:20:00,61.65,61.65,85.61,85.64,57.33
15970,2018-09-26 6:30:00,61.57,61.65,86.48,85.95,57.53
15971,2018-09-26 6:40:00,61.57,61.65,87.34,86.06,57.81
15972,2018-09-26 6:50:00,61.72,61.65,86.06,86.39,57.55
15973,2018-09-26 7:00:00,61.72,61.80,86.03,86.00,57.54
15974,2018-09-26 7:10:00,61.57,61.72,86.17,86.20,57.43
15975,2018-09-26 7:20:00,61.65,61.65,86.48,86.06,57.61
15976,2018-09-26 7:30:00,61.57,61.57,85.72,86.09,57.29
15977,2018-09-26 7:40:00,61.80,61.57,87.37,86.45,58.04
15978,2018-09-26 7:50:00,62.11,61.88,86.98,86.87,58.22
15979,2018-09-26 8:00:00,62.19,62.03,85.78,86.14,57.91
15980,2018-09-26 8:10:00,62.34,62.27,85.83,85.64,58.08
15981,2018-09-26 8:20:00,62.57,62.34,85.30,85.72,58.14
15982,2018-09-26 8:30:00,62.73,62.50,84.99,85.55,58.19
15983,2018-09-26 8:40:00,62.96,62.73,84.99,85.52,58.41
15984,2018-09-26 8:50:00,63.35,62.96,85.38,85.41,58.92
15985,2018-09-26 9:00:00,63.81,63.42,84.99,84.71,59.25
15986,2018-09-26 9:10:00,64.04,63.81,84.74,84.00,59.39
15987,2018-09-26 9:20:00,64.43,64.04,83.44,83.98,59.34
15988,2018-09-26 9:30:00,64.58,64.35,82.93,82.96,59.32
15989,2018-09-26 9:40:00,65.12,64.66,81.73,83.61,59.44
15990,2018-09-26 9:50:00,65.28,65.28,81.79,81.85,59.61
15991,2018-09-26 10:00:00,65.89,65.28,82.19,81.93,60.35
15992,2018-09-26 10:10:00,66.59,65.89,81.05,80.85,60.63
15993,2018-09-26 10:20:00,67.05,66.59,79.33,79.33,60.48
15994,2018-09-26 10:30:00,67.75,67.13,79.85,78.52,61.34
15995,2018-09-26 10:40:00,69.22,67.98,75.77,77.80,61.28
15996,2018-09-26 10:50:00,69.91,69.22,76.41,75.33,62.19
15997,2018-09-26 11:00:00,71.30,70.06,75.59,74.89,63.23
15998,2018-09-26 11:10:00,73.00,71.61,74.04,73.86,64.28
15999,2018-09-26 11:20:00,73.39,73.08,69.81,70.94,62.97
16000,2018-09-26 11:30:00,73.93,73.39,71.24,70.58,64.07
16001,2018-09-26 11:40:00,74.47,74.00,68.41,69.33,63.42
16002,2018-09-26 11:50:00,75.62,74.54,67.06,69.60,63.96
16003,2018-09-26 12:00:00,76.94,75.62,69.99,68.68,66.44
16004,2018-09-26 12:10:00,77.40,77.01,64.97,65.55,64.74
16005,2018-09-26 12:20:00,78.02,77.48,64.06,65.03,64.92
16006,2018-09-26 12:30:00,79.18,78.17,63.18,65.00,65.62
16007,2018-09-26 12:40:00,79.72,79.25,60.02,63.05,64.65
16008,2018-09-26 12:50:00,79.72,79.72,60.76,61.95,65.00
16009,2018-09-26 13:00:00,80.03,79.64,62.26,62.41,66.00
16010,2018-09-26 13:10:00,80.18,79.95,60.05,62.11,65.10
16011,2018-09-26 13:20:00,79.41,79.95,60.97,61.89,64.81
16012,2018-09-26 13:30:00,77.79,79.25,61.10,62.26,63.35
16013,2018-09-26 13:40:00,77.17,77.25,65.43,64.64,64.72
16014,2018-09-26 13:50:00,76.24,77.25,63.63,64.21,63.05
16015,2018-09-26 14:00:00,77.09,76.09,64.70,65.82,64.33
16016,2018-09-26 14:10:00,76.47,77.01,63.42,63.97,63.17
16017,2018-09-26 14:20:00,76.86,76.32,63.21,64.70,63.44
16018,2018-09-26 14:30:00,76.63,76.86,64.39,63.48,63.75
16019,2018-09-26 14:40:00,76.86,76.71,62.72,63.79,63.22
16020,2018-09-26 14:50:00,76.55,76.94,64.15,62.29,63.57
16021,2018-09-26 15:00:00,75.70,76.55,62.38,62.90,61.97
16022,2018-09-26 15:10:00,74.23,75.47,64.67,63.51,61.61
16023,2018-09-26 15:20:00,75.24,74.16,65.24,65.21,62.81
16024,2018-09-26 15:30:00,74.70,75.24,64.46,63.09,61.95
16025,2018-09-26 15:40:00,74.31,74.62,63.21,63.57,61.03
16026,2018-09-26 15:50:00,74.47,74.39,65.64,64.67,62.25
16027,2018-09-26 16:00:00,74.54,74.39,64.46,65.12,61.80
16028,2018-09-26 16:10:00,74.70,74.54,63.73,64.15,61.63
16029,2018-09-26 16:20:00,75.08,74.70,63.79,64.67,62.02
16030,2018-09-26 16:30:00,74.78,75.01,65.21,64.06,62.36
16031,2018-09-26 16:40:00,74.54,74.85,65.18,64.79,62.12
16032,2018-09-26 16:50:00,74.93,74.47,67.93,65.91,63.67
16033,2018-09-26 17:00:00,74.85,74.93,65.46,66.03,62.54
16034,2018-09-26 17:10:00,74.62,74.85,66.60,67.18,62.81
16035,2018-09-26 17:20:00,73.62,74.54,69.30,67.75,62.98
16036,2018-09-26 17:30:00,72.54,73.62,69.63,68.77,62.08
16037,2018-09-26 17:40:00,71.76,72.54,70.41,69.87,61.66
16038,2018-09-26 17:50:00,70.84,71.61,72.27,71.33,61.51
16039,2018-09-26 18:00:00,70.06,70.84,72.66,72.42,60.92
16040,2018-09-26 18:10:00,69.52,70.06,74.45,73.48,61.08
16041,2018-09-26 18:20:00,68.67,69.52,75.42,74.36,60.63
16042,2018-09-26 18:30:00,67.75,68.60,76.12,75.56,59.99
16043,2018-09-26 18:40:00,66.98,67.75,77.89,76.96,59.89
16044,2018-09-26 18:50:00,66.36,66.98,78.67,78.23,59.57
16045,2018-09-26 19:00:00,65.97,66.44,79.65,79.16,59.54
16046,2018-09-26 19:10:00,65.51,65.89,80.36,79.99,59.34
16047,2018-09-26 19:20:00,65.20,65.51,80.79,80.45,59.19
16048,2018-09-26 19:30:00,65.05,65.20,80.76,80.91,59.03
16049,2018-09-26 19:40:00,64.66,64.97,81.28,80.99,58.83
16050,2018-09-26 19:50:00,64.35,64.74,82.02,81.51,58.78
16051,2018-09-26 20:00:00,64.27,64.35,81.56,81.71,58.55
16052,2018-09-26 20:10:00,64.04,64.20,81.51,81.33,58.30
16053,2018-09-26 20:20:00,63.96,63.96,82.96,82.36,58.72
16054,2018-09-26 20:30:00,64.12,63.96,84.29,83.24,59.32
16055,2018-09-26 20:40:00,64.35,64.12,84.34,84.14,59.56
16056,2018-09-26 20:50:00,64.43,64.35,84.23,84.29,59.60
16057,2018-09-26 21:00:00,64.66,64.50,84.37,84.26,59.88
16058,2018-09-26 21:10:00,64.66,64.74,83.92,84.06,59.72
16059,2018-09-26 21:20:00,64.81,64.74,84.29,83.89,60.00
16060,2018-09-26 21:30:00,64.97,64.89,84.29,84.00,60.15
16061,2018-09-26 21:40:00,64.89,64.97,83.86,83.81,59.93
16062,2018-09-26 21:50:00,64.89,64.97,83.52,83.69,59.82
16063,2018-09-26 22:00:00,64.74,64.97,83.35,83.69,59.61
16064,2018-09-26 22:10:00,64.74,64.81,83.95,83.72,59.81
16065,2018-09-26 22:20:00,64.58,64.66,83.81,84.00,59.61
16066,2018-09-26 22:30:00,64.50,64.66,84.31,84.09,59.70
16067,2018-09-26 22:40:00,64.66,64.50,84.71,84.31,59.99
16068,2018-09-26 22:50:00,64.35,64.58,84.31,84.14,59.55
16069,2018-09-26 23:00:00,64.12,64.35,84.62,84.40,59.43
16070,2018-09-26 23:10:00,63.89,64.04,84.71,84.77,59.23
16071,2018-09-26 23:20:00,63.89,63.89,85.16,85.19,59.38
16072,2018-09-26 23:30:00,63.73,63.89,85.47,85.16,59.33
16073,2018-09-26 23:40:00,63.73,63.81,85.58,85.66,59.37
16074,2018-09-26 23:50:00,63.89,63.73,86.03,85.97,59.66
16075,2018-09-27 0:00:00,64.04,63.89,85.61,85.75,59.68
16076,2018-09-27 0:10:00,64.12,64.04,85.92,85.44,59.85
16077,2018-09-27 0:20:00,64.43,64.20,85.55,85.86,60.04
16078,2018-09-27 0:30:00,64.43,64.43,85.10,85.52,59.89
16079,2018-09-27 0:40:00,64.50,64.43,85.22,85.47,60.00
16080,2018-09-27 0:50:00,64.58,64.58,85.22,85.33,60.08
16081,2018-09-27 1:00:00,64.66,64.66,84.82,85.07,60.02
16082,2018-09-27 1:10:00,64.74,64.66,85.27,85.13,60.25
16083,2018-09-27 1:20:00,64.58,64.66,85.13,84.93,60.05
16084,2018-09-27 1:30:00,64.66,64.58,84.71,85.24,59.99
16085,2018-09-27 1:40:00,64.58,64.66,85.13,85.27,60.05
16086,2018-09-27 1:50:00,64.66,64.66,85.55,85.30,60.27
16087,2018-09-27 2:00:00,64.43,64.58,85.19,85.27,59.92
16088,2018-09-27 2:10:00,64.43,64.35,85.22,85.47,59.93
16089,2018-09-27 2:20:00,64.27,64.35,85.64,85.41,59.91
16090,2018-09-27 2:30:00,64.12,64.27,86.06,85.75,59.90
16091,2018-09-27 2:40:00,64.27,64.20,85.64,85.97,59.91
16092,2018-09-27 2:50:00,64.27,64.27,85.64,85.72,59.91
16093,2018-09-27 3:00:00,64.27,64.27,86.09,85.75,60.06
16094,2018-09-27 3:10:00,64.20,64.20,86.06,85.80,59.98
16095,2018-09-27 3:20:00,64.12,64.12,86.03,85.86,59.89
16096,2018-09-27 3:30:00,64.12,64.20,85.58,85.89,59.74
16097,2018-09-27 3:40:00,64.04,64.20,86.06,85.86,59.82
16098,2018-09-27 3:50:00,63.81,64.04,86.00,86.00,59.58
16099,2018-09-27 4:00:00,63.73,63.96,86.84,86.31,59.78
16100,2018-09-27 4:10:00,63.81,63.73,86.45,86.39,59.72
16101,2018-09-27 4:20:00,63.73,63.73,86.34,86.53,59.61
16102,2018-09-27 4:30:00,63.66,63.73,86.39,86.45,59.55
16103,2018-09-27 4:40:00,63.50,63.66,86.84,86.45,59.55
16104,2018-09-27 4:50:00,63.58,63.42,87.29,87.04,59.77
16105,2018-09-27 5:00:00,63.50,63.50,87.29,87.12,59.69
16106,2018-09-27 5:10:00,63.42,63.42,86.84,87.12,59.47
16107,2018-09-27 5:20:00,63.27,63.35,87.15,86.78,59.42
16108,2018-09-27 5:30:00,63.11,63.27,87.23,86.92,59.29
16109,2018-09-27 5:40:00,63.11,63.11,87.12,87.29,59.26
16110,2018-09-27 5:50:00,62.96,63.11,87.54,87.29,59.24
16111,2018-09-27 6:00:00,62.88,63.04,87.51,87.43,59.15
16112,2018-09-27 6:10:00,62.81,62.81,87.95,87.68,59.22
16113,2018-09-27 6:20:00,62.88,62.88,87.51,87.95,59.15
16114,2018-09-27 6:30:00,62.50,62.96,88.34,88.07,59.04
16115,2018-09-27 6:40:00,62.42,62.65,88.43,88.12,58.99
16116,2018-09-27 6:50:00,62.34,62.42,87.98,88.37,58.77
16117,2018-09-27 7:00:00,62.50,62.34,87.48,88.07,58.77
16118,2018-09-27 7:10:00,62.57,62.50,88.45,87.95,59.15
16119,2018-09-27 7:20:00,62.65,62.57,87.93,88.34,59.06
16120,2018-09-27 7:30:00,62.65,62.73,87.93,88.07,59.06
16121,2018-09-27 7:40:00,62.81,62.65,88.04,88.07,59.25
16122,2018-09-27 7:50:00,62.81,62.81,87.62,87.84,59.11
16123,2018-09-27 8:00:00,62.73,62.88,87.62,87.48,59.04
16124,2018-09-27 8:10:00,62.88,62.81,87.51,87.48,59.15
16125,2018-09-27 8:20:00,63.11,62.88,87.23,87.68,59.29
16126,2018-09-27 8:30:00,63.11,63.11,86.76,87.09,59.14
16127,2018-09-27 8:40:00,62.88,63.11,87.62,86.76,59.19
16128,2018-09-27 8:50:00,63.04,62.88,87.98,87.20,59.46
16129,2018-09-27 9:00:00,63.58,63.04,87.17,87.43,59.73
16130,2018-09-27 9:10:00,64.04,63.66,86.03,86.37,59.82
16131,2018-09-27 9:20:00,64.74,64.12,84.82,86.03,60.10
16132,2018-09-27 9:30:00,65.74,64.74,85.24,85.16,61.23
16133,2018-09-27 9:40:00,66.05,65.82,84.88,83.83,61.41
16134,2018-09-27 9:50:00,66.59,66.13,82.73,83.86,61.21
16135,2018-09-27 10:00:00,66.82,66.59,83.33,82.50,61.64
16136,2018-09-27 10:10:00,67.52,66.74,82.39,81.91,62.00
16137,2018-09-27 10:20:00,69.06,67.59,78.64,80.85,62.18
16138,2018-09-27 10:30:00,69.91,69.06,79.47,78.35,63.31
16139,2018-09-27 10:40:00,71.15,70.30,77.02,77.63,63.62
16140,2018-09-27 10:50:00,72.61,71.38,76.64,76.99,64.90
16141,2018-09-27 11:00:00,74.16,73.15,75.09,75.50,65.80
16142,2018-09-27 11:10:00,74.62,74.16,73.28,73.57,65.54
16143,2018-09-27 11:20:00,74.47,74.70,73.13,72.24,65.34
16144,2018-09-27 11:30:00,75.24,74.54,70.29,73.04,64.94
16145,2018-09-27 11:40:00,75.62,75.24,69.90,71.30,65.15
16146,2018-09-27 11:50:00,75.86,75.62,71.48,70.58,66.01
16147,2018-09-27 12:00:00,75.78,75.86,72.89,70.53,66.51
16148,2018-09-27 12:10:00,76.71,75.86,70.61,71.59,66.48
16149,2018-09-27 12:20:00,76.94,76.71,69.18,70.23,66.11
16150,2018-09-27 12:30:00,77.01,76.78,68.68,70.38,65.97
16151,2018-09-27 12:40:00,77.71,77.01,70.17,70.29,67.26
16152,2018-09-27 12:50:00,77.56,77.71,67.66,68.83,66.05
16153,2018-09-27 13:00:00,76.94,77.32,70.08,68.59,66.48
16154,2018-09-27 13:10:00,77.09,76.94,66.39,68.86,65.07
16155,2018-09-27 13:20:00,76.63,77.09,70.56,68.53,66.38
16156,2018-09-27 13:30:00,77.32,76.71,64.97,68.41,64.67
16157,2018-09-27 13:40:00,76.71,77.01,69.54,67.48,66.04
16158,2018-09-27 13:50:00,76.09,76.71,69.63,68.71,65.48
16159,2018-09-27 14:00:00,75.01,75.86,71.80,69.06,65.33
16160,2018-09-27 14:10:00,75.55,75.01,71.80,69.84,65.85
16161,2018-09-27 14:20:00,76.63,75.70,66.78,69.42,64.80
16162,2018-09-27 14:30:00,76.94,76.55,65.15,67.78,64.38
16163,2018-09-27 14:40:00,77.56,76.78,65.94,67.99,65.31
16164,2018-09-27 14:50:00,77.71,77.56,66.81,66.39,65.84
16165,2018-09-27 15:00:00,77.32,77.79,67.39,65.61,65.72
16166,2018-09-27 15:10:00,77.40,77.32,67.39,66.27,65.79
16167,2018-09-27 15:20:00,77.25,77.48,67.15,65.85,65.54
16168,2018-09-27 15:30:00,77.25,77.25,65.91,66.30,65.01
16169,2018-09-27 15:40:00,76.63,77.17,67.21,66.30,64.98
16170,2018-09-27 15:50:00,76.63,76.63,66.33,66.87,64.60
16171,2018-09-27 16:00:00,76.40,76.71,68.53,66.78,65.32
16172,2018-09-27 16:10:00,76.09,76.40,65.82,66.91,63.87
16173,2018-09-27 16:20:00,74.62,75.93,67.57,66.48,63.22
16174,2018-09-27 16:30:00,73.69,74.54,67.96,68.32,62.50
16175,2018-09-27 16:40:00,72.84,73.69,70.08,69.06,62.56
16176,2018-09-27 16:50:00,72.46,72.84,70.97,70.58,62.55
16177,2018-09-27 17:00:00,71.53,72.38,71.98,70.94,62.06
16178,2018-09-27 17:10:00,71.15,71.53,72.72,72.45,61.98
16179,2018-09-27 17:20:00,70.68,71.15,73.60,72.92,61.88
16180,2018-09-27 17:30:00,70.45,70.68,74.22,74.07,61.89
16181,2018-09-27 17:40:00,69.83,70.45,74.45,74.45,61.38
16182,2018-09-27 17:50:00,69.37,69.83,75.30,75.27,61.25
16183,2018-09-27 18:00:00,68.67,69.29,76.61,76.12,61.07
16184,2018-09-27 18:10:00,68.37,68.75,77.19,77.08,60.98
16185,2018-09-27 18:20:00,67.75,68.37,78.78,78.12,60.96
16186,2018-09-27 18:30:00,67.28,67.75,79.67,79.21,60.83
16187,2018-09-27 18:40:00,66.82,67.28,80.93,80.05,60.82
16188,2018-09-27 18:50:00,66.36,66.82,81.48,80.85,60.56
16189,2018-09-27 19:00:00,65.97,66.36,81.88,81.42,60.32
16190,2018-09-27 19:10:00,65.66,65.89,82.16,81.93,60.11
16191,2018-09-27 19:20:00,65.28,65.66,82.56,82.42,59.87
16192,2018-09-27 19:30:00,64.89,65.20,83.04,82.62,59.66
16193,2018-09-27 19:40:00,64.66,64.89,82.02,82.45,59.08
16194,2018-09-27 19:50:00,64.20,64.58,82.87,81.88,58.92
16195,2018-09-27 20:00:00,63.66,64.12,82.33,82.42,58.21
16196,2018-09-27 20:10:00,63.42,63.73,83.30,82.84,58.31
16197,2018-09-27 20:20:00,63.19,63.42,83.75,83.58,58.23
16198,2018-09-27 20:30:00,63.04,63.19,84.60,83.83,58.36
16199,2018-09-27 20:40:00,63.19,63.04,85.50,85.58,58.81
16200,2018-09-27 20:50:00,63.42,63.19,86.39,85.89,59.33
16201,2018-09-27 21:00:00,63.66,63.35,87.17,86.70,59.81
16202,2018-09-27 21:10:00,64.04,63.73,85.95,86.59,59.79
16203,2018-09-27 21:20:00,64.20,64.04,86.37,86.28,60.08
16204,2018-09-27 21:30:00,64.35,64.20,86.50,86.20,60.27
16205,2018-09-27 21:40:00,64.43,64.35,85.97,86.25,60.18
16206,2018-09-27 21:50:00,64.27,64.35,86.09,86.20,60.06
16207,2018-09-27 22:00:00,64.43,64.27,86.42,86.53,60.32
16208,2018-09-27 22:10:00,64.50,64.43,86.53,86.45,60.44
16209,2018-09-27 22:20:00,64.35,64.50,86.42,86.39,60.25
16210,2018-09-27 22:30:00,64.27,64.35,86.06,86.34,60.05
16211,2018-09-27 22:40:00,64.35,64.35,86.53,86.53,60.28
16212,2018-09-27 22:50:00,64.20,64.35,86.50,86.14,60.12
16213,2018-09-27 23:00:00,64.12,64.27,86.81,86.56,60.15
16214,2018-09-27 23:10:00,64.27,64.04,86.81,86.84,60.30
16215,2018-09-27 23:20:00,64.35,64.35,86.81,87.01,60.37
16216,2018-09-27 23:30:00,64.35,64.35,86.42,86.76,60.25
16217,2018-09-27 23:40:00,64.35,64.27,86.95,86.50,60.42
16218,2018-09-27 23:50:00,64.35,64.27,87.70,86.87,60.66
16219,2018-09-28 0:00:00,64.20,64.27,86.90,87.06,60.25
16220,2018-09-28 0:10:00,63.89,64.20,86.42,86.64,59.79
16221,2018-09-28 0:20:00,63.73,63.89,87.31,86.64,59.93
16222,2018-09-28 0:30:00,63.58,63.73,87.17,87.17,59.73
16223,2018-09-28 0:40:00,63.66,63.66,86.87,87.15,59.71
16224,2018-09-28 0:50:00,63.66,63.58,87.17,87.20,59.81
16225,2018-09-28 1:00:00,63.89,63.66,88.09,87.45,60.33
16226,2018-09-28 1:10:00,63.89,63.89,87.31,87.62,60.08
16227,2018-09-28 1:20:00,63.73,63.89,86.76,86.92,59.75
16228,2018-09-28 1:30:00,63.73,63.81,87.31,86.98,59.93
16229,2018-09-28 1:40:00,63.66,63.73,87.62,87.45,59.95
16230,2018-09-28 1:50:00,63.66,63.73,87.73,87.54,59.99
16231,2018-09-28 2:00:00,63.58,63.58,88.04,87.76,60.01
16232,2018-09-28 2:10:00,63.66,63.58,88.15,87.90,60.12
16233,2018-09-28 2:20:00,63.58,63.66,88.04,88.04,60.01
16234,2018-09-28 2:30:00,63.35,63.58,88.98,88.15,60.08
16235,2018-09-28 2:40:00,63.42,63.35,88.98,88.76,60.16
16236,2018-09-28 2:50:00,63.42,63.42,88.12,88.57,59.88
16237,2018-09-28 3:00:00,63.42,63.42,88.12,88.01,59.88
