#,"Date Time, GMT -0700","Temp, °F","Temp - Avg, °F","RH, %","RH - Avg, %","DewPt, °F"
44,2018-09-25 18:10:00,66.74,67.67,73.81,72.51,58.16
45,2018-09-25 18:20:00,66.05,66.67,75.12,74.45,57.98
46,2018-09-25 18:30:00,65.35,66.05,75.45,75.09,57.43
47,2018-09-25 18:40:00,65.05,65.28,76.26,76.55,57.43
48,2018-09-25 18:50:00,64.89,65.05,77.66,77.10,57.78
49,2018-09-25 19:00:00,64.81,64.89,77.08,77.13,57.50
50,2018-09-25 19:10:00,64.50,64.74,77.16,77.16,57.23
51,2018-09-25 19:20:00,64.27,64.50,77.48,77.42,57.12
52,2018-09-25 19:30:00,64.27,64.43,78.03,77.80,57.32
53,2018-09-25 19:40:00,64.43,64.35,78.84,78.18,57.75
54,2018-09-25 19:50:00,64.50,64.43,77.94,78.44,57.51
55,2018-09-25 20:00:00,64.58,64.50,78.98,78.52,57.95
56,2018-09-25 20:10:00,64.43,64.58,78.90,78.38,57.77
57,2018-09-25 20:20:00,64.43,64.43,78.38,78.78,57.59
58,2018-09-25 20:30:00,64.20,64.43,78.81,78.52,57.52
59,2018-09-25 20:40:00,64.20,64.12,79.27,79.16,57.68
60,2018-09-25 20:50:00,64.12,64.12,79.70,79.50,57.75
61,2018-09-25 21:00:00,64.27,64.20,79.27,79.21,57.75
62,2018-09-25 21:10:00,64.35,64.35,79.33,79.24,57.85
63,2018-09-25 21:20:00,64.43,64.27,80.36,79.44,58.29
64,2018-09-25 21:30:00,64.58,64.35,79.30,80.16,58.06
65,2018-09-25 21:40:00,64.66,64.50,79.39,79.44,58.17
66,2018-09-25 21:50:00,64.43,64.58,79.90,79.27,58.13
67,2018-09-25 22:00:00,64.35,64.35,79.79,79.79,58.01
68,2018-09-25 22:10:00,64.35,64.27,79.85,79.87,58.03
69,2018-09-25 22:20:00,64.20,64.35,79.70,79.93,57.83
70,2018-09-25 22:30:00,64.20,64.20,80.22,79.73,58.01
71,2018-09-25 22:40:00,64.27,64.27,79.27,79.85,57.75
72,2018-09-25 22:50:00,64.27,64.20,80.31,79.96,58.11
73,2018-09-25 23:00:00,64.35,64.27,81.22,80.22,58.51
74,2018-09-25 23:10:00,64.27,64.27,80.31,80.71,58.11
75,2018-09-25 23:20:00,64.27,64.27,80.65,80.19,58.23
76,2018-09-25 23:30:00,64.27,64.27,79.87,80.48,57.97
77,2018-09-25 23:40:00,64.04,64.35,80.73,79.96,58.04
78,2018-09-25 23:50:00,64.04,64.04,80.62,80.39,58.00
79,2018-09-26 0:00:00,64.20,64.12,80.65,80.68,58.16
80,2018-09-26 0:10:00,64.12,64.20,80.76,80.22,58.12
81,2018-09-26 0:20:00,63.89,64.04,80.25,80.85,57.72
82,2018-09-26 0:30:00,63.89,63.89,82.08,80.93,58.35
83,2018-09-26 0:40:00,63.89,63.89,81.08,81.25,58.01
84,2018-09-26 0:50:00,64.04,63.96,81.16,81.28,58.19
85,2018-09-26 1:00:00,63.96,64.04,81.05,80.99,58.07
86,2018-09-26 1:10:00,64.04,63.89,80.76,81.48,58.05
87,2018-09-26 1:20:00,63.96,64.04,81.62,81.31,58.27
88,2018-09-26 1:30:00,63.89,63.96,81.19,81.51,58.04
89,2018-09-26 1:40:00,63.73,63.89,81.91,81.28,58.14
90,2018-09-26 1:50:00,63.50,63.66,82.02,81.79,57.95
91,2018-09-26 2:00:00,63.27,63.50,81.88,81.59,57.68
92,2018-09-26 2:10:00,62.96,63.19,82.81,82.27,57.69
93,2018-09-26 2:20:00,62.65,62.96,82.25,82.67,57.20
94,2018-09-26 2:30:00,62.27,62.65,82.62,82.56,56.94
95,2018-09-26 2:40:00,61.80,62.19,83.01,82.76,56.62
96,2018-09-26 2:50:00,61.57,61.80,83.55,83.41,56.58
97,2018-09-26 3:00:00,61.34,61.57,83.52,83.58,56.34
98,2018-09-26 3:10:00,60.95,61.18,84.31,83.86,56.22
99,2018-09-26 3:20:00,61.18,61.03,84.68,84.62,56.57
100,2018-09-26 3:30:00,61.18,61.11,85.13,84.79,56.72
101,2018-09-26 3:40:00,61.34,61.18,85.24,85.07,56.90
102,2018-09-26 3:50:00,61.57,61.34,85.19,85.50,57.11
103,2018-09-26 4:00:00,61.65,61.49,85.27,85.41,57.22
104,2018-09-26 4:10:00,61.80,61.65,85.64,85.47,57.49
105,2018-09-26 4:20:00,61.80,61.80,84.77,85.16,57.20
106,2018-09-26 4:30:00,61.96,61.80,85.30,85.52,57.53
107,2018-09-26 4:40:00,61.96,61.88,84.91,85.27,57.40
108,2018-09-26 4:50:00,61.88,61.96,85.22,85.24,57.43
109,2018-09-26 5:00:00,61.96,61.88,86.09,85.30,57.78
110,2018-09-26 5:10:00,61.72,61.88,85.30,85.30,57.30
111,2018-09-26 5:20:00,61.72,61.80,85.64,85.24,57.41
112,2018-09-26 5:30:00,61.65,61.72,85.19,85.38,57.19
113,2018-09-26 5:40:00,61.49,61.65,85.58,85.55,57.16
114,2018-09-26 5:50:00,61.49,61.42,86.00,85.83,57.30
115,2018-09-26 6:00:00,61.72,61.49,86.03,86.11,57.54
116,2018-09-26 6:10:00,61.57,61.72,85.72,85.64,57.29
117,2018-09-26 6:20:00,61.57,61.57,86.48,85.97,57.53
118,2018-09-26 6:30:00,61.57,61.57,86.06,86.34,57.40
119,2018-09-26 6:40:00,61.72,61.57,87.04,86.31,57.86
120,2018-09-26 6:50:00,61.65,61.65,86.50,86.39,57.62
121,2018-09-26 7:00:00,61.72,61.72,86.06,86.42,57.55
122,2018-09-26 7:10:00,61.72,61.80,85.75,86.20,57.45
123,2018-09-26 7:20:00,61.49,61.72,86.14,86.20,57.35
124,2018-09-26 7:30:00,61.65,61.49,86.59,86.62,57.64
125,2018-09-26 7:40:00,61.96,61.72,86.62,86.64,57.96
126,2018-09-26 7:50:00,62.27,62.11,86.14,86.84,58.11
127,2018-09-26 8:00:00,62.34,62.27,85.27,86.03,57.90
128,2018-09-26 8:10:00,62.50,62.50,85.83,85.75,58.23
129,2018-09-26 8:20:00,62.96,62.57,84.99,85.89,58.41
130,2018-09-26 8:30:00,62.96,62.96,84.46,84.88,58.24
131,2018-09-26 8:40:00,63.19,62.88,85.38,85.24,58.77
132,2018-09-26 8:50:00,63.73,63.19,85.10,85.02,59.21
133,2018-09-26 9:00:00,64.12,63.73,82.87,83.95,58.84
134,2018-09-26 9:10:00,64.27,64.20,83.01,83.07,59.04
135,2018-09-26 9:20:00,64.66,64.27,82.59,83.30,59.28
136,2018-09-26 9:30:00,64.81,64.74,83.83,82.47,59.85
137,2018-09-26 9:40:00,65.12,64.89,82.19,82.39,59.59
138,2018-09-26 9:50:00,65.43,65.28,82.67,81.65,60.06
139,2018-09-26 10:00:00,66.36,65.51,78.78,81.33,59.61
140,2018-09-26 10:10:00,67.36,66.44,80.56,79.70,61.22
141,2018-09-26 10:20:00,67.83,67.44,76.58,77.68,60.24
142,2018-09-26 10:30:00,69.60,68.13,77.16,77.10,62.17
143,2018-09-26 10:40:00,72.07,70.68,70.47,74.71,61.98
144,2018-09-26 10:50:00,72.61,72.00,70.11,70.29,62.35
145,2018-09-26 11:00:00,74.23,72.77,70.85,70.97,64.21
146,2018-09-26 11:10:00,75.16,74.47,67.15,67.45,63.56
147,2018-09-26 11:20:00,75.70,75.16,66.24,66.69,63.68
148,2018-09-26 11:30:00,77.01,75.86,65.43,66.45,64.57
149,2018-09-26 11:40:00,77.32,77.01,66.84,64.55,65.49
150,2018-09-26 11:50:00,78.33,77.48,62.60,64.24,64.55
151,2018-09-26 12:00:00,79.18,78.33,61.46,63.48,64.83
152,2018-09-26 12:10:00,80.41,79.33,60.33,62.11,65.45
153,2018-09-26 12:20:00,80.80,80.34,61.62,60.51,66.43
154,2018-09-26 12:30:00,81.49,80.95,60.66,59.77,66.63
155,2018-09-26 12:40:00,81.88,81.57,59.96,59.31,66.65
156,2018-09-26 12:50:00,82.03,81.96,56.98,58.47,65.33
157,2018-09-26 13:00:00,82.11,81.96,58.19,58.35,66.00
158,2018-09-26 13:10:00,82.42,82.27,56.98,58.16,65.69
159,2018-09-26 13:20:00,81.11,82.27,58.87,58.35,65.40
160,2018-09-26 13:30:00,79.02,80.49,60.70,59.49,64.32
161,2018-09-26 13:40:00,78.64,78.87,62.63,61.74,64.86
162,2018-09-26 13:50:00,77.48,78.56,61.56,61.71,63.27
163,2018-09-26 14:00:00,78.17,77.40,61.86,63.42,64.07
164,2018-09-26 14:10:00,78.02,78.33,62.84,61.49,64.37
165,2018-09-26 14:20:00,78.79,78.02,61.43,62.02,64.45
166,2018-09-26 14:30:00,78.56,78.71,61.16,60.45,64.10
167,2018-09-26 14:40:00,78.02,78.56,60.36,60.30,63.22
168,2018-09-26 14:50:00,77.56,78.10,60.33,60.17,62.77
169,2018-09-26 15:00:00,76.32,77.56,61.71,61.19,62.25
170,2018-09-26 15:10:00,75.16,76.17,62.81,62.50,61.66
171,2018-09-26 15:20:00,76.09,75.08,60.70,63.24,61.56
172,2018-09-26 15:30:00,76.01,76.24,62.66,61.56,62.39
173,2018-09-26 15:40:00,76.01,76.09,63.39,61.68,62.72
174,2018-09-26 15:50:00,76.55,76.09,61.22,62.17,62.24
175,2018-09-26 16:00:00,76.40,76.47,59.25,61.74,61.17
176,2018-09-26 16:10:00,76.09,76.32,60.20,61.56,61.33
177,2018-09-26 16:20:00,75.62,76.09,62.60,61.49,62.00
178,2018-09-26 16:30:00,75.78,75.55,63.12,62.60,62.38
179,2018-09-26 16:40:00,75.78,75.70,62.38,63.30,62.05
180,2018-09-26 16:50:00,75.62,75.62,65.03,63.85,63.08
181,2018-09-26 17:00:00,75.39,75.70,66.21,64.82,63.38
182,2018-09-26 17:10:00,75.24,75.39,67.09,66.00,63.60
183,2018-09-26 17:20:00,74.00,75.24,68.44,66.60,62.99
184,2018-09-26 17:30:00,72.92,74.00,67.84,67.87,61.71
185,2018-09-26 17:40:00,72.07,72.77,69.24,69.27,61.48
186,2018-09-26 17:50:00,71.22,72.07,71.42,70.73,61.54
187,2018-09-26 18:00:00,70.14,71.15,73.25,71.89,61.22
188,2018-09-26 18:10:00,69.52,70.06,73.95,73.16,60.89
189,2018-09-26 18:20:00,68.67,69.37,75.42,74.51,60.63
190,2018-09-26 18:30:00,67.83,68.60,76.58,75.62,60.24
191,2018-09-26 18:40:00,67.13,67.83,77.34,76.76,59.84
192,2018-09-26 18:50:00,66.51,67.13,78.75,77.92,59.75
193,2018-09-26 19:00:00,65.97,66.36,79.93,79.42,59.64
194,2018-09-26 19:10:00,65.66,66.05,80.36,80.13,59.49
195,2018-09-26 19:20:00,65.12,65.59,80.33,80.19,58.95
196,2018-09-26 19:30:00,64.97,65.12,81.62,80.91,59.25
197,2018-09-26 19:40:00,64.66,64.89,81.28,81.05,58.83
198,2018-09-26 19:50:00,64.58,64.66,81.71,81.25,58.90
199,2018-09-26 20:00:00,64.43,64.50,81.11,81.59,58.54
200,2018-09-26 20:10:00,64.12,64.35,81.22,80.99,58.28
201,2018-09-26 20:20:00,64.04,64.04,82.98,82.27,58.81
202,2018-09-26 20:30:00,64.27,64.12,84.29,83.33,59.47
203,2018-09-26 20:40:00,64.43,64.20,83.89,84.34,59.49
204,2018-09-26 20:50:00,64.66,64.50,83.81,83.98,59.69
205,2018-09-26 21:00:00,64.74,64.66,83.47,83.89,59.65
206,2018-09-26 21:10:00,64.74,64.66,83.49,83.78,59.66
207,2018-09-26 21:20:00,64.81,64.74,84.29,83.78,60.00
208,2018-09-26 21:30:00,64.89,64.81,83.95,84.09,59.96
209,2018-09-26 21:40:00,64.97,64.97,83.52,84.03,59.89
210,2018-09-26 21:50:00,64.97,64.97,83.38,83.69,59.85
211,2018-09-26 22:00:00,64.81,65.05,83.41,83.38,59.70
212,2018-09-26 22:10:00,64.74,64.81,83.81,83.58,59.76
213,2018-09-26 22:20:00,64.58,64.74,83.92,83.95,59.65
214,2018-09-26 22:30:00,64.66,64.58,84.26,84.09,59.84
215,2018-09-26 22:40:00,64.50,64.66,83.92,84.23,59.57
216,2018-09-26 22:50:00,64.35,64.58,83.86,83.95,59.40
217,2018-09-26 23:00:00,64.27,64.43,84.20,84.17,59.44
218,2018-09-26 23:10:00,63.96,64.27,84.68,84.34,59.30
219,2018-09-26 23:20:00,64.04,64.04,84.71,85.02,59.38
220,2018-09-26 23:30:00,63.73,63.89,85.47,85.05,59.33
221,2018-09-26 23:40:00,63.81,63.81,85.47,85.55,59.40
222,2018-09-26 23:50:00,63.89,63.81,86.03,85.92,59.66
223,2018-09-27 0:00:00,64.20,63.96,85.52,85.83,59.80
224,2018-09-27 0:10:00,64.27,64.20,85.52,85.24,59.88
225,2018-09-27 0:20:00,64.43,64.27,85.52,85.47,60.03
226,2018-09-27 0:30:00,64.58,64.43,85.24,85.58,60.09
227,2018-09-27 0:40:00,64.66,64.66,85.22,85.30,60.16
228,2018-09-27 0:50:00,64.74,64.66,85.16,85.24,60.21
229,2018-09-27 1:00:00,64.81,64.74,84.82,84.99,60.18
230,2018-09-27 1:10:00,64.74,64.81,84.37,84.82,59.95
231,2018-09-27 1:20:00,64.66,64.81,85.13,84.71,60.13
232,2018-09-27 1:30:00,64.66,64.74,84.71,84.96,59.99
233,2018-09-27 1:40:00,64.74,64.66,85.16,85.02,60.21
234,2018-09-27 1:50:00,64.66,64.66,85.24,85.05,60.16
235,2018-09-27 2:00:00,64.50,64.66,85.22,85.16,60.00
236,2018-09-27 2:10:00,64.50,64.50,85.22,85.24,60.00
237,2018-09-27 2:20:00,64.27,64.43,85.19,85.10,59.77
238,2018-09-27 2:30:00,64.12,64.27,85.58,85.47,59.74
239,2018-09-27 2:40:00,64.20,64.12,86.06,85.86,59.98
240,2018-09-27 2:50:00,64.20,64.20,85.92,85.92,59.93
241,2018-09-27 3:00:00,64.20,64.20,85.95,85.92,59.94
242,2018-09-27 3:10:00,64.20,64.27,85.95,85.72,59.94
243,2018-09-27 3:20:00,64.12,64.20,85.58,85.78,59.74
244,2018-09-27 3:30:00,64.12,64.12,85.95,85.92,59.86
245,2018-09-27 3:40:00,64.04,64.12,86.34,85.97,59.92
246,2018-09-27 3:50:00,63.89,64.12,85.92,85.83,59.63
247,2018-09-27 4:00:00,63.81,63.89,85.97,86.23,59.57
248,2018-09-27 4:10:00,63.81,63.81,86.31,86.48,59.68
249,2018-09-27 4:20:00,63.66,63.73,86.28,86.39,59.52
250,2018-09-27 4:30:00,63.50,63.58,86.73,86.56,59.51
251,2018-09-27 4:40:00,63.50,63.50,87.29,86.84,59.69
252,2018-09-27 4:50:00,63.50,63.50,86.73,87.06,59.51
253,2018-09-27 5:00:00,63.35,63.58,86.81,86.98,59.39
254,2018-09-27 5:10:00,63.35,63.42,86.70,87.01,59.35
255,2018-09-27 5:20:00,63.04,63.35,87.65,86.98,59.35
256,2018-09-27 5:30:00,63.04,63.04,87.54,87.26,59.32
257,2018-09-27 5:40:00,62.88,62.88,87.51,87.37,59.15
258,2018-09-27 5:50:00,62.96,62.96,87.65,87.76,59.27
259,2018-09-27 6:00:00,62.96,62.96,87.54,87.43,59.24
260,2018-09-27 6:10:00,62.88,62.88,88.07,87.84,59.33
261,2018-09-27 6:20:00,62.88,62.88,87.51,87.87,59.15
262,2018-09-27 6:30:00,62.57,62.81,88.45,87.87,59.15
263,2018-09-27 6:40:00,62.57,62.57,88.34,88.15,59.12
264,2018-09-27 6:50:00,62.50,62.57,87.90,88.04,58.90
265,2018-09-27 7:00:00,62.65,62.50,87.93,87.73,59.06
266,2018-09-27 7:10:00,62.73,62.57,88.04,87.98,59.17
267,2018-09-27 7:20:00,62.81,62.81,87.95,88.23,59.22
268,2018-09-27 7:30:00,62.73,62.81,88.04,87.93,59.17
269,2018-09-27 7:40:00,62.65,62.81,87.48,87.79,58.92
270,2018-09-27 7:50:00,62.65,62.57,87.93,87.76,59.06
271,2018-09-27 8:00:00,62.73,62.65,87.93,87.73,59.14
272,2018-09-27 8:10:00,62.81,62.65,87.06,87.54,58.94
273,2018-09-27 8:20:00,62.96,62.81,87.20,87.29,59.13
274,2018-09-27 8:30:00,63.11,62.96,87.12,86.98,59.26
275,2018-09-27 8:40:00,63.35,63.04,87.15,86.95,59.49
276,2018-09-27 8:50:00,63.58,63.35,86.42,86.39,59.49
277,2018-09-27 9:00:00,63.81,63.58,85.97,86.34,59.57
278,2018-09-27 9:10:00,64.66,63.81,85.58,86.14,60.28
279,2018-09-27 9:20:00,65.20,64.74,84.77,84.54,60.54
280,2018-09-27 9:30:00,66.20,65.20,81.42,83.64,60.38
281,2018-09-27 9:40:00,66.90,66.28,83.30,82.90,61.71
282,2018-09-27 9:50:00,67.52,66.90,81.48,82.39,61.69
283,2018-09-27 10:00:00,67.59,67.52,82.96,81.05,62.27
284,2018-09-27 10:10:00,68.91,67.67,78.64,79.93,62.03
285,2018-09-27 10:20:00,70.68,69.37,75.18,77.45,62.48
286,2018-09-27 10:30:00,72.61,71.15,72.92,75.09,63.47
287,2018-09-27 10:40:00,73.62,72.77,72.10,72.60,64.11
288,2018-09-27 10:50:00,75.08,73.69,70.97,71.80,65.07
289,2018-09-27 11:00:00,76.01,75.24,69.42,69.84,65.32
290,2018-09-27 11:10:00,77.01,76.17,68.77,68.59,66.01
291,2018-09-27 11:20:00,77.32,77.09,67.87,67.18,65.92
292,2018-09-27 11:30:00,78.17,77.40,67.75,66.87,66.68
293,2018-09-27 11:40:00,79.25,78.33,64.88,65.82,66.46
294,2018-09-27 11:50:00,78.95,79.18,64.88,64.09,66.17
295,2018-09-27 12:00:00,79.02,79.02,65.37,64.88,66.45
296,2018-09-27 12:10:00,79.64,79.18,65.67,65.91,67.17
297,2018-09-27 12:20:00,79.79,79.56,64.94,65.52,67.00
298,2018-09-27 12:30:00,79.64,79.72,66.15,64.91,67.39
299,2018-09-27 12:40:00,80.26,79.72,65.24,65.15,67.57
300,2018-09-27 12:50:00,79.72,80.18,62.75,63.94,65.93
301,2018-09-27 13:00:00,79.49,79.72,65.64,64.33,67.01
302,2018-09-27 13:10:00,79.49,79.49,65.40,64.70,66.91
303,2018-09-27 13:20:00,79.10,79.56,63.91,64.12,65.88
304,2018-09-27 13:30:00,78.40,79.18,64.09,63.91,65.30
305,2018-09-27 13:40:00,78.17,78.25,64.55,65.09,65.28
306,2018-09-27 13:50:00,77.09,78.10,66.66,65.94,65.19
307,2018-09-27 14:00:00,76.17,76.63,68.05,66.36,64.89
308,2018-09-27 14:10:00,77.09,76.24,69.69,67.30,66.47
309,2018-09-27 14:20:00,78.25,77.40,65.52,66.09,65.79
310,2018-09-27 14:30:00,78.79,78.25,62.66,64.46,65.01
311,2018-09-27 14:40:00,79.72,78.79,64.21,64.24,66.60
312,2018-09-27 14:50:00,79.49,79.72,65.15,62.87,66.80
313,2018-09-27 15:00:00,78.71,79.49,66.84,62.41,66.81
314,2018-09-27 15:10:00,78.95,78.79,64.64,63.76,66.06
315,2018-09-27 15:20:00,78.95,79.02,64.36,63.15,65.93
316,2018-09-27 15:30:00,78.87,78.87,64.61,63.27,65.97
317,2018-09-27 15:40:00,78.48,78.87,64.82,63.24,65.70
318,2018-09-27 15:50:00,78.33,78.48,62.35,63.48,64.44
319,2018-09-27 16:00:00,78.02,78.33,64.55,63.60,65.14
320,2018-09-27 16:10:00,77.09,78.02,63.24,63.73,63.67
321,2018-09-27 16:20:00,75.55,76.86,65.03,64.61,63.01
322,2018-09-27 16:30:00,74.54,75.39,67.03,66.33,62.92
323,2018-09-27 16:40:00,73.85,74.47,67.48,67.45,62.44
324,2018-09-27 16:50:00,73.00,73.77,69.75,68.86,62.58
325,2018-09-27 17:00:00,72.00,72.92,72.45,70.20,62.69
326,2018-09-27 17:10:00,71.61,72.00,71.06,71.24,61.77
327,2018-09-27 17:20:00,71.22,71.61,72.75,71.62,62.07
328,2018-09-27 17:30:00,70.99,71.15,72.89,72.86,61.90
329,2018-09-27 17:40:00,70.14,70.91,73.54,73.42,61.33
330,2018-09-27 17:50:00,69.60,70.22,75.33,74.51,61.49
331,2018-09-27 18:00:00,68.98,69.60,76.17,75.45,61.21
332,2018-09-27 18:10:00,68.29,68.98,77.13,76.15,60.89
333,2018-09-27 18:20:00,67.83,68.29,79.30,78.20,61.22
334,2018-09-27 18:30:00,67.44,67.83,80.22,79.07,61.17
335,2018-09-27 18:40:00,67.13,67.36,80.10,79.67,60.83
336,2018-09-27 18:50:00,66.59,67.05,81.48,80.48,60.78
337,2018-09-27 19:00:00,66.13,66.51,81.33,81.33,60.28
338,2018-09-27 19:10:00,65.66,66.05,82.70,81.85,60.30
339,2018-09-27 19:20:00,65.28,65.66,82.22,82.25,59.75
340,2018-09-27 19:30:00,64.81,65.28,82.93,82.39,59.54
341,2018-09-27 19:40:00,64.66,64.89,82.16,82.27,59.13
342,2018-09-27 19:50:00,64.20,64.66,82.08,81.65,58.65
343,2018-09-27 20:00:00,63.73,64.20,81.93,81.91,58.15
344,2018-09-27 20:10:00,63.42,63.73,83.64,82.67,58.42
345,2018-09-27 20:20:00,63.35,63.50,83.30,83.61,58.23
346,2018-09-27 20:30:00,63.04,63.27,84.57,83.61,58.35
347,2018-09-27 20:40:00,63.35,63.19,85.52,85.13,58.97
348,2018-09-27 20:50:00,63.58,63.27,85.55,85.50,59.20
349,2018-09-27 21:00:00,63.89,63.58,86.31,86.42,59.75
350,2018-09-27 21:10:00,64.12,63.96,86.03,85.80,59.89
351,2018-09-27 21:20:00,64.35,64.20,85.61,85.61,59.98
352,2018-09-27 21:30:00,64.27,64.35,85.64,85.52,59.91
353,2018-09-27 21:40:00,64.35,64.27,85.52,86.17,59.95
354,2018-09-27 21:50:00,64.43,64.43,85.97,86.03,60.18
355,2018-09-27 22:00:00,64.58,64.43,86.11,86.25,60.37
356,2018-09-27 22:10:00,64.43,64.58,86.50,86.11,60.35
357,2018-09-27 22:20:00,64.50,64.50,86.39,85.92,60.39
358,2018-09-27 22:30:00,64.50,64.43,86.98,86.14,60.58
359,2018-09-27 22:40:00,64.43,64.50,86.09,86.23,60.21
360,2018-09-27 22:50:00,64.27,64.43,86.39,85.83,60.16
361,2018-09-27 23:00:00,64.27,64.27,86.39,86.42,60.16
362,2018-09-27 23:10:00,64.43,64.35,86.92,86.39,60.49
363,2018-09-27 23:20:00,64.35,64.43,86.42,86.48,60.25
364,2018-09-27 23:30:00,64.27,64.35,86.39,86.37,60.16
365,2018-09-27 23:40:00,64.12,64.27,86.06,86.31,59.90
366,2018-09-27 23:50:00,64.20,64.12,86.92,86.87,60.26
367,2018-09-28 0:00:00,64.27,64.20,86.39,86.92,60.16
368,2018-09-28 0:10:00,63.96,64.20,85.89,86.09,59.69
369,2018-09-28 0:20:00,63.81,63.89,86.34,86.37,59.69
370,2018-09-28 0:30:00,63.73,63.81,86.45,86.39,59.65
371,2018-09-28 0:40:00,63.73,63.73,86.76,86.95,59.75
372,2018-09-28 0:50:00,63.81,63.73,86.90,86.81,59.87
373,2018-09-28 1:00:00,63.89,63.73,87.23,87.04,60.05
374,2018-09-28 1:10:00,63.89,63.96,86.78,87.23,59.91
375,2018-09-28 1:20:00,63.66,63.89,86.87,86.67,59.71
376,2018-09-28 1:30:00,63.58,63.73,87.29,86.87,59.77
377,2018-09-28 1:40:00,63.73,63.66,87.20,87.26,59.89
378,2018-09-28 1:50:00,63.58,63.50,87.62,87.54,59.87
379,2018-09-28 2:00:00,63.58,63.50,87.73,87.68,59.91
380,2018-09-28 2:10:00,63.66,63.58,87.62,88.12,59.95
381,2018-09-28 2:20:00,63.50,63.58,88.45,87.95,60.06
382,2018-09-28 2:30:00,63.58,63.58,88.15,88.12,60.04
383,2018-09-28 2:40:00,63.50,63.58,88.57,88.37,60.10
384,2018-09-28 2:50:00,63.66,63.42,87.62,88.15,59.95
385,2018-09-28 3:00:00,63.50,63.50,87.70,87.82,59.83
386,2018-09-28 3:10:00,63.58,63.50,88.15,88.15,60.04
387,2018-09-28 3:20:00,63.42,63.58,87.70,88.15,59.75
388,2018-09-28 3:30:00,63.42,63.35,88.12,88.15,59.88
389,2018-09-28 3:40:00,63.50,63.35,88.04,88.43,59.93
390,2018-09-28 3:50:00,63.42,63.50,88.01,87.90,59.85
391,2018-09-28 4:00:00,63.19,63.35,88.84,88.23,59.88
392,2018-09-28 4:10:00,63.11,63.19,88.84,88.81,59.81
393,2018-09-28 4:20:00,63.19,63.11,89.28,88.90,60.02
394,2018-09-28 4:30:00,63.19,63.11,88.95,89.20,59.92
395,2018-09-28 4:40:00,63.11,63.19,88.95,88.93,59.84
396,2018-09-28 4:50:00,63.27,63.27,88.87,89.12,59.97
